"nome","resumo","coordenador"
"VISUALIZANDO AS DESIGUALDADES SOCIOAMBIENTAIS DA CIDADE: ETNOGRAFIA AUDIOVISUAL DO CAJU","Em breve este conteúdo estará disponível.","Maria Raquel Passos Lima "
"ESCRITAS DE SI - NARRATIVAS AUTOBIOGRÁFICAS COMO ESTRATÉGIA DE FORMAÇÃO REFLEXIVA","Em breve este conteúdo estará disponível.","Valéria Leite De Aquino "
